link,title,price,city,square_footage,desc,bed_bath,attributes
https://orangecounty.craigslist.org/apa/d/garden-grove-wonderful-home-for-sale/7263581235.html,WONDERFUL HOME FOR SALE,"$1,079,000",Orange,,"If this property is not what you’re looking for, I may have other properties to show you . , 4bd, 3bth, 2,055, Rare to Market in Fountain Valley! Large beautiful Home equipped with RV Parking! Nestled in a Cul-de-Sac. This home has many features like a 3 Car Garage, Extra Wide Driveway. Double Door Entry, Vaulted Ceilings, Grand Chandelier, Curved Staircase, Sunken Formal Living Room, Step down to the Family Room and enjoy the cozy Fireplace, Custom Bookcase, Real Wood Flooring, Recessed Lights, Corian Countertops, Dual Pain Vinyl Windows and Slider. Plenty of storage, AC, Central Air, Whole House Water Softener. Master Bedroom has it's own Fireplace with a walk in Closet and a large Mirrored Closet & Privacy Lue. 80% of the interior newly painted, Privacy trees and fruit trees surround the yard in a Park like atmosphere with a Basketball Half Court surrounded with a white picket fence. Gather on the Large Patio Cover on Tan Colored Concrete. RV Covered Storage Area is 14'3"" x 42' behind gate with the potential of going longer. It also has a 50amp / 220V Hook-up. Fountain Valley Sports Park is walking distance. Mile Square Park is extremely close where you can enjoy Hiking, Fishing, Archery, Picnicking, Bird Watching and more. There's even Golf! Bike or Drive a short distance to World Renown Beaches. Fountain Valley has A-Rated schools, shopping is close with many choices to dine. Fountain Valley is a ""Nice Place to Live!"" A REALTOR YOU CAN TRUST    ",4BR / 3Ba,"house, w/d in unit, attached garage"
https://orangecounty.craigslist.org/apa/d/orange-single-family-home-for-rent1118/7266707589.html,Single family home for rent#1118 E Trenton Ave,"$1,400",Orange,1900ft2,"Renovated single family house in the upper-scale neighborhood of orange. Easy access to 55 and 22 freeways. Large front yard and backyard with large sun room attached to the dining area as bonus living room. The whole house has hard floor and each of the 3 rooms gets a lot of natural light. Double sided chimney will make it cozy house in chilling nights while central heating/cooling system is also available. , show contact info",3BR / 3Ba,"cats are OK - purrr, dogs are OK - wooof, flooring: wood, house, w/d in unit, no smoking, detached garage, rent period: yearly"
https://orangecounty.craigslist.org/apa/d/anaheim-anaheim-nice-upgraded-1br-1ba/7263461154.html,Anaheim Nice Upgraded 1BR/1BA Guest House Include Utilities,"$1,500","Anaheim,Fullerton,Orange,Buena Park",,"Nice remodeled guest house/in-law unit now available, Utilities are covered (electric, water, gas, trash), private entrance, Location is close to Disneyland, Honda Center, CSUF, Chapman University, 1 bed, 1 bath. Kitchen has refrigerator and microwave., Laundry available as optional, off-street parking, Looking for full time employed young professional, prefer lady. , For one occupancy only. Sorry no family. No office from home work., No pets, smoking, vape, overnight guest stay., Must have good credit and verifiable incomes required, Must show you are employed., If you are interested please response with basic info about you, occupation status and contact number., Thank you    ",1BR / 1Ba,"house, laundry on site, no smoking, off-street parking"
https://orangecounty.craigslist.org/apa/d/newport-beach-balboa-bay-front-home/7266643770.html,Balboa Bay Front home,"$4,500","Balboa Peninsula, Newport Beach",,"Completely renovated with all the charm intact. Enjoy a beautiful harbor view from the large comfortable covered front porch. This porch will quickly become your favorite place to enjoy watching beautiful sailboats and yachts, relaxing with a good book or just taking a snooze. Deposit of 2 month, From this spot you have a view of Balboa Island, Collins Island, Harbor Island and Bay Island. The beach is great for swimming,playing in the sand,or relaxing. Easy walk to town, ocean, Balboa Island, and all the attractions of the Peninsula. The home has a great open floor plan and includes TV/DVD players. The kitchen is newly remodeled., House has also a garage where you can park., House has three bedrooms , one bathroom an two half baths.The master bedroom has a queen size bed , the middle bedroom has two single bed and the front bedroom has also two single bed., show contact info",3BR / 2.5Ba,"house, w/d in unit, attached garage"
https://orangecounty.craigslist.org/apa/d/san-clemente-oceanview-bedroom-private/7265094214.html,OceanView Bedroom Private Bath,$750,San Clemente,120ft2,"Large bedroom with private bath,  washer /and dryer. heat/air conditioning,  bright, new carpet and paint. Located across from Trader Joes, Ralphs, CVS. Move-in . 750 Rent+ 300 Dep. Will respond to phone calls only.  Wi-fi, Cox cable TV. Overlooking city of San Clemente nice Ocean View, Three minutes to 5 freeway, Community Olympic pool. enclosed garage. Please call  show contact info, .  Room avil. Feb 1",1BR / 1Ba,"house, no laundry on site, detached garage"
https://orangecounty.craigslist.org/apa/d/irvine-this-home-for-rent-is-definitely/7266513041.html,This home for rent is definitely a must-see.,"$3,665",Irvine,,"This home for rent is definitely a must-see. Located in a prime location, you will have easy access to most of the city's conveniences. Features include a number of bedrooms, an extra room for workspace, family room, formal living room, and a garage to mention just a few. Exciting amenities are also offered in the community. Call us now for more details. , Prop ID 26008CJ    ",3BR / 2Ba,"cats are OK - purrr, dogs are OK - wooof, house, w/d in unit, attached garage"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7266509732.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7266509625.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7266509510.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7266509396.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
